Order_ID,Order_Date,Region,Product,Category,Unit_Price,Quantity,Revenue,Customer_ID
ORD-00299,2022-11-23,Europe,Product H,Electronics,628.73,32,22698.05,CUST-0052
ORD-00300,2022-10-25,Latin America,Product J,Hardware,534.13,21,11216.67,CUST-0834
ORD-00301,2022-12-02,Middle East & Africa,Product F,Software,1538.09,64,127889.46,CUST-0479
ORD-00302,2023-05-26,Asia Pacific,Product H,Electronics,225.6,51,11505.38,CUST-0518
ORD-00303,2023-04-14,Europe,Product D,Consulting,811.96,7,5683.72,CUST-0289
ORD-00304,2023-05-22,Middle East & Africa,Product H,Services,1096.55,14,15351.66,CUST-0442
ORD-00305,2022-05-18,Asia Pacific,Product F,Hardware,763.58,52,39706.05,CUST-0053
ORD-00306,2023-08-07,Middle East & Africa,Product D,Services,1128.78,10,11287.85,CUST-0396
ORD-00307,2023-06-01,Latin America,Product I,Services,1659.36,80,132748.57,CUST-0697
ORD-00308,2023-09-18,North America,Product C,Electronics,981.73,44,43196.33,CUST-0572
ORD-00309,2023-01-10,Europe,Product D,Consulting,1147.07,65,74559.41,CUST-0042
ORD-00310,2022-02-16,North America,Product C,Services,1941.28,67,130065.77,CUST-0468
ORD-00311,2022-06-02,Middle East & Africa,Product I,Software,689.53,79,54473.14,CUST-0327
ORD-00312,2022-06-16,Latin America,Product J,Services,1207.76,65,78504.6,CUST-0849
ORD-00313,2023-06-06,Middle East & Africa,Product H,Consulting,634.59,3,1903.77,CUST-0378
ORD-00314,2022-12-06,North America,Product G,Consulting,779.97,93,92442.4,CUST-0645
ORD-00315,2022-01-28,Middle East & Africa,Product H,Services,1935.79,100,193578.79,CUST-0593
ORD-00316,2023-08-15,Europe,Product A,Consulting,1085.56,68,73818.26,CUST-0645
ORD-00317,2023-09-27,Latin America,Product C,Software,111.56,90,10040.63,CUST-0113
ORD-00318,2022-07-15,North America,Product H,Services,1039.95,53,55117.13,CUST-0708
ORD-00319,2022-07-28,Latin America,Product I,Consulting,1845.02,95,175276.51,CUST-0745
ORD-00320,2022-03-05,Europe,Product I,Software,1258.1,85,106938.68,CUST-0490
ORD-00321,2023-06-23,Latin America,Product F,Software,946.34,69,65297.73,CUST-0351
ORD-00322,2023-07-14,Asia Pacific,Product E,Consulting,994.15,32,31812.84,CUST-0286
ORD-00323,2023-07-26,Asia Pacific,Product D,Services,1553.79,91,141394.87,CUST-0213
ORD-00324,2023-12-08,Latin America,Product F,Hardware,730.17,93,78409.85,CUST-0125
ORD-00325,2023-08-11,Middle East & Africa,Product G,Hardware,1645.84,99,162937.77,CUST-0824
ORD-00326,2022-05-30,Asia Pacific,Product A,Services,1912.86,11,21041.48,CUST-0355
ORD-00327,2023-03-29,Asia Pacific,Product H,Software,444.03,69,30638.25,CUST-0278
ORD-00328,2023-07-30,Asia Pacific,Product C,Electronics,1250.57,76,95043.34,CUST-0246
ORD-00329,2022-09-06,North America,Product I,Software,1552.79,7,10869.53,CUST-0103
ORD-00330,2023-02-28,Asia Pacific,Product H,Electronics,1378.32,18,24809.84,CUST-0006
ORD-00331,2023-07-18,Europe,Product G,Hardware,1079.13,26,28057.3,CUST-0775
ORD-00332,2022-10-22,Asia Pacific,Product E,Electronics,1820.48,12,21845.72,CUST-0668
ORD-00333,2023-08-11,Europe,Product I,Electronics,2013.88,23,46319.19,CUST-0428
ORD-00334,2022-06-30,North America,Product G,Hardware,495.97,96,47613.04,CUST-0986
ORD-00335,2022-10-24,North America,Product A,Services,1389.03,14,19446.43,CUST-0951
ORD-00336,2022-12-10,Asia Pacific,Product H,Consulting,1072.42,18,24519.64,CUST-0480
ORD-00337,2022-10-07,Europe,Product B,Services,403.55,59,23809.46,CUST-0664
ORD-00338,2022-09-21,Europe,Product A,Services,1751.2,73,127837.35,CUST-0691
ORD-00339,2022-07-17,Europe,Product J,Hardware,1828.89,66,120706.95,CUST-0336
ORD-00340,2022-03-30,Latin America,Product B,Software,1964.29,62,121785.74,CUST-0332
ORD-00341,2022-09-12,North America,Product E,Hardware,611.12,97,59278.61,CUST-0274
ORD-00342,2022-12-04,Asia Pacific,Product J,Consulting,72.3,84,7117.22,CUST-0242
ORD-00343,2022-03-05,North America,Product H,Services,433.74,88,38168.89,CUST-0515
ORD-00344,2023-12-22,Asia Pacific,Product B,Services,766.71,29,25432.52,CUST-0137
ORD-00345,2023-05-05,Europe,Product H,Consulting,856.43,90,77078.28,CUST-0563
ORD-00346,2023-04-28,Middle East & Africa,Product D,Software,1376.67,77,106003.34,CUST-0895
ORD-00347,2022-03-25,Middle East & Africa,Product H,Consulting,1422.34,10,14223.44,CUST-0940
ORD-00348,2023-08-01,North America,Product A,Consulting,2172.76,26,56491.72,CUST-0587
ORD-00349,2023-07-04,Europe,Product C,Services,1887.87,57,107608.73,CUST-0120
ORD-00350,2023-11-28,Europe,Product J,Hardware,250.07,66,19625.57,CUST-0057
ORD-00351,2023-04-10,Europe,Product I,Hardware,1034.83,8,8278.66,CUST-0573
ORD-00352,2023-04-19,Asia Pacific,Product A,Hardware,546.19,1,546.19,CUST-0764
ORD-00353,2022-08-12,Middle East & Africa,Product B,Electronics,876.21,90,78858.89,CUST-0066
ORD-00354,2023-07-09,North America,Product B,Hardware,134.26,53,7115.76,CUST-0185
ORD-00355,2022-05-19,Latin America,Product F,Hardware,924.65,49,45307.72,CUST-0385
ORD-00356,2022-03-24,Middle East & Africa,Product C,Services,281.33,69,19412.09,CUST-0403
ORD-00357,2023-06-26,Europe,Product D,Electronics,1677.0,39,65403.19,CUST-0475
ORD-00358,2023-11-21,Middle East & Africa,Product G,Consulting,789.59,30,27229.04,CUST-0355
ORD-00359,2022-06-08,Asia Pacific,Product D,Electronics,112.82,85,9590.02,CUST-0430
ORD-00360,2023-09-22,North America,Product D,Software,217.46,77,16744.47,CUST-0035
ORD-00361,2023-04-03,Middle East & Africa,Product A,Software,1494.06,52,77690.87,CUST-0450
ORD-00362,2022-08-28,Middle East & Africa,Product D,Electronics,323.26,38,12284.05,CUST-0240
ORD-00363,2023-08-13,Asia Pacific,Product J,Consulting,1556.45,42,65370.88,CUST-0243
ORD-00364,2022-11-06,Europe,Product I,Software,942.09,36,37720.11,CUST-0972
ORD-00365,2023-08-29,Europe,Product G,Consulting,1118.11,45,50314.8,CUST-0965
ORD-00366,2023-10-21,Latin America,Product I,Services,1407.8,53,74613.47,CUST-0153
ORD-00367,2022-11-04,Latin America,Product C,Consulting,973.36,29,32748.05,CUST-0725
ORD-00368,2022-05-28,Latin America,Product A,Consulting,854.72,54,46154.94,CUST-0571
ORD-00369,2023-06-27,Europe,Product G,Software,601.97,43,25884.52,CUST-0663
ORD-00370,2022-03-22,Latin America,Product F,Electronics,1094.49,25,27362.23,CUST-0053
ORD-00371,2022-10-02,Latin America,Product J,Consulting,127.12,10,1271.18,CUST-0193
ORD-00372,2023-08-25,Middle East & Africa,Product D,Hardware,457.33,43,19665.35,CUST-0311
ORD-00373,2022-01-16,Europe,Product D,Electronics,1657.06,97,160734.43,CUST-0491
ORD-00374,2022-09-06,Middle East & Africa,Product D,Hardware,1834.5,71,130249.26,CUST-0330
ORD-00375,2022-10-17,Latin America,Product H,Consulting,1315.01,40,52600.26,CUST-0268
ORD-00376,2023-01-04,Middle East & Africa,Product H,Hardware,242.29,93,22532.6,CUST-0481
ORD-00377,2022-11-24,Europe,Product F,Services,942.88,73,87608.32,CUST-0760
ORD-00378,2022-05-30,North America,Product E,Consulting,2247.33,75,168550.07,CUST-0738
ORD-00379,2023-03-04,Asia Pacific,Product C,Software,693.24,49,33968.63,CUST-0584
ORD-00380,2022-09-09,Latin America,Product I,Services,551.79,63,34762.59,CUST-0990
ORD-00381,2023-10-20,Latin America,Product H,Software,1478.91,46,68029.67,CUST-0174
ORD-00382,2022-05-24,Middle East & Africa,Product H,Software,1837.95,70,128656.77,CUST-0658
ORD-00383,2022-03-02,Middle East & Africa,Product A,Electronics,1893.12,86,162808.05,CUST-0050
ORD-00384,2022-01-07,Latin America,Product C,Software,182.54,20,3650.75,CUST-0010
ORD-00385,2022-08-12,Middle East & Africa,Product H,Services,167.88,82,13765.97,CUST-0683
ORD-00386,2023-09-24,Latin America,Product H,Electronics,62.89,71,4465.48,CUST-0422
ORD-00387,2022-01-13,North America,Product I,Services,1313.63,37,48604.2,CUST-0018
ORD-00388,2023-05-30,Latin America,Product C,Electronics,1840.2,68,125133.28,CUST-0153
ORD-00389,2022-09-04,Europe,Product J,Consulting,596.44,46,27436.1,CUST-0274
ORD-00390,2023-02-11,North America,Product F,Hardware,1134.05,32,36289.75,CUST-0714
ORD-00391,2022-08-20,Asia Pacific,Product B,Electronics,232.33,49,11383.97,CUST-0387
ORD-00392,2023-07-20,Latin America,Product A,Electronics,1420.55,11,15626.03,CUST-0512
ORD-00393,2023-03-21,Asia Pacific,Product J,Electronics,1794.84,6,10769.06,CUST-0236
ORD-00394,2022-08-05,Middle East & Africa,Product H,Services,140.8,10,1407.96,CUST-0701
ORD-00395,2022-10-15,Middle East & Africa,Product J,Electronics,399.74,41,16389.39,CUST-0017
ORD-00396,2022-08-01,Middle East & Africa,Product C,Hardware,1861.31,39,72590.94,CUST-0167
ORD-00397,2023-08-01,Europe,Product J,Hardware,1507.24,70,105506.8,CUST-0340
ORD-00398,2023-01-29,Europe,Product B,Consulting,1654.0,45,74430.19,CUST-0055
ORD-00399,2022-04-11,Latin America,Product D,Electronics,714.16,99,70701.43,CUST-0629
ORD-00400,2023-09-02,Latin America,Product F,Electronics,1286.54,58,74619.31,CUST-0503
ORD-00401,2022-08-22,Asia Pacific,Product I,Hardware,892.1,88,78505.11,CUST-0600
ORD-00402,2023-11-08,Latin America,Product B,Consulting,625.99,32,24891.8,CUST-0085
ORD-00403,2022-10-02,Europe,Product G,Software,1641.56,41,67303.98,CUST-0370
ORD-00404,2022-04-20,North America,Product A,Services,1100.68,98,107866.83,CUST-0277
ORD-00405,2022-04-15,Europe,Product B,Software,979.45,72,70520.48,CUST-0569
ORD-00406,2023-06-09,Latin America,Product B,Electronics,224.76,71,15957.73,CUST-0096
ORD-00407,2023-09-04,Middle East & Africa,Product F,Hardware,74.06,53,3925.4,CUST-0398
ORD-00408,2022-03-28,Middle East & Africa,Product D,Consulting,1066.15,88,93821.54,CUST-0390
ORD-00409,2022-06-23,Europe,Product E,Services,630.73,19,11983.92,CUST-0065
ORD-00410,2022-06-21,Latin America,Product E,Hardware,634.52,10,6345.17,CUST-0370
ORD-00411,2022-09-15,Europe,Product H,Consulting,1377.75,59,81287.52,CUST-0110
ORD-00412,2022-05-19,Asia Pacific,Product A,Hardware,697.82,80,55825.89,CUST-0390
ORD-00413,2022-12-04,Latin America,Product F,Hardware,1640.18,84,178397.13,CUST-0140
ORD-00414,2022-11-04,Asia Pacific,Product J,Software,984.07,23,29263.3,CUST-0992
ORD-00415,2022-11-23,Asia Pacific,Product H,Consulting,1574.85,42,77732.81,CUST-0837
ORD-00416,2023-02-07,Asia Pacific,Product B,Consulting,439.61,70,30772.71,CUST-0185
ORD-00417,2023-11-30,Middle East & Africa,Product A,Hardware,1888.8,27,60569.42,CUST-0299
ORD-00418,2023-12-11,North America,Product G,Hardware,385.68,39,17273.71,CUST-0675
ORD-00419,2022-06-07,Latin America,Product G,Electronics,925.68,77,71277.37,CUST-0491
ORD-00420,2023-08-20,Latin America,Product I,Consulting,1850.82,89,164722.69,CUST-0429
ORD-00421,2023-07-11,North America,Product F,Consulting,1449.54,11,15944.93,CUST-0112
ORD-00422,2022-09-12,Asia Pacific,Product C,Consulting,136.38,83,11319.42,CUST-0694
ORD-00423,2023-10-25,Latin America,Product F,Hardware,256.59,13,3335.69,CUST-0265
ORD-00424,2022-08-16,Middle East & Africa,Product I,Consulting,1182.01,74,87468.79,CUST-0227
ORD-00425,2023-04-02,Asia Pacific,Product G,Hardware,1556.07,76,118261.12,CUST-0708
ORD-00426,2023-05-28,Europe,Product F,Electronics,1090.54,38,41440.67,CUST-0426
ORD-00427,2022-03-29,North America,Product C,Services,789.82,59,46599.58,CUST-0804
ORD-00428,2022-07-31,Middle East & Africa,Product H,Services,978.52,57,55775.47,CUST-0740
ORD-00429,2023-12-15,Latin America,Product F,Electronics,635.51,91,64946.17,CUST-0870
ORD-00430,2022-12-18,North America,Product C,Software,1267.43,71,101867.98,CUST-0574
ORD-00431,2023-03-13,Latin America,Product D,Hardware,1278.03,24,30672.78,CUST-0656
ORD-00432,2023-11-05,Latin America,Product G,Electronics,1487.91,26,46032.56,CUST-0440
ORD-00433,2023-02-03,North America,Product D,Software,711.33,91,64730.75,CUST-0829
ORD-00434,2022-03-06,Middle East & Africa,Product B,Consulting,414.57,42,17412.01,CUST-0202
ORD-00435,2023-04-14,North America,Product E,Hardware,1294.85,82,106177.96,CUST-0321
ORD-00436,2023-09-04,Latin America,Product J,Hardware,1194.66,45,53759.66,CUST-0361
ORD-00437,2023-04-14,Middle East & Africa,Product C,Services,1841.43,76,139948.76,CUST-0087
ORD-00438,2023-11-20,Europe,Product F,Electronics,566.74,15,9662.4,CUST-0711
ORD-00439,2022-05-25,Middle East & Africa,Product G,Hardware,1213.03,74,89764.25,CUST-0393
ORD-00440,2023-03-10,Europe,Product H,Consulting,1542.41,83,128020.33,CUST-0954
ORD-00441,2022-06-27,Middle East & Africa,Product C,Hardware,613.23,24,14717.47,CUST-0323
ORD-00442,2023-04-07,Middle East & Africa,Product A,Services,1906.09,63,120083.78,CUST-0140
ORD-00443,2022-07-19,Latin America,Product I,Consulting,1323.49,53,70144.76,CUST-0702
ORD-00444,2023-05-19,Latin America,Product H,Hardware,376.14,73,27458.53,CUST-0032
ORD-00445,2022-08-14,Asia Pacific,Product A,Services,488.44,37,18072.45,CUST-0173
ORD-00446,2023-04-14,Middle East & Africa,Product H,Consulting,1046.07,74,77409.3,CUST-0117
ORD-00447,2022-10-02,Middle East & Africa,Product F,Consulting,1654.09,6,9924.55,CUST-0779
ORD-00448,2023-03-28,Middle East & Africa,Product D,Hardware,249.71,84,20975.81,CUST-0770
ORD-00449,2022-09-11,Asia Pacific,Product A,Hardware,562.49,12,6749.88,CUST-0450
ORD-00450,2022-05-01,Europe,Product D,Consulting,1533.19,91,139520.43,CUST-0625
ORD-00451,2023-10-10,Latin America,Product C,Consulting,321.51,27,8680.72,CUST-0834
ORD-00452,2022-07-31,North America,Product J,Services,1305.54,77,100526.35,CUST-0552
ORD-00453,2022-06-22,Asia Pacific,Product E,Services,1166.83,66,77011.07,CUST-0922
ORD-00454,2023-11-27,North America,Product C,Hardware,2209.92,36,101308.74,CUST-0130
ORD-00455,2023-12-20,Europe,Product D,Software,1580.94,32,63353.77,CUST-0693
ORD-00456,2023-02-07,Latin America,Product C,Consulting,1283.18,81,103937.89,CUST-0425
ORD-00457,2023-01-20,Latin America,Product B,Electronics,835.56,96,80213.66,CUST-0285
ORD-00458,2023-12-13,Asia Pacific,Product H,Hardware,688.21,1,876.63,CUST-0868
ORD-00459,2022-04-06,Latin America,Product F,Electronics,1601.57,51,81680.17,CUST-0224
ORD-00460,2023-03-16,Europe,Product H,Services,747.55,37,27659.19,CUST-0346
ORD-00461,2023-07-15,Middle East & Africa,Product C,Consulting,1712.22,44,75337.86,CUST-0916
ORD-00462,2023-11-30,North America,Product A,Electronics,1525.26,59,99282.41,CUST-0952
ORD-00463,2022-06-11,Latin America,Product H,Electronics,1984.08,55,109124.65,CUST-0208
ORD-00464,2023-12-07,Europe,Product E,Software,1930.64,36,77750.75,CUST-0370
ORD-00465,2022-09-14,North America,Product F,Software,181.18,81,14675.76,CUST-0313
ORD-00466,2023-12-18,Europe,Product G,Electronics,1564.43,1,1787.65,CUST-0080
ORD-00467,2022-05-16,Middle East & Africa,Product D,Consulting,1375.97,2,2751.93,CUST-0009
ORD-00468,2023-12-14,Asia Pacific,Product B,Hardware,1403.36,62,96941.71,CUST-0393
ORD-00469,2022-04-02,North America,Product B,Services,920.09,39,35883.68,CUST-0141
ORD-00470,2023-01-27,Europe,Product C,Electronics,1192.94,2,2385.88,CUST-0625
ORD-00471,2023-10-28,Europe,Product H,Services,1604.62,81,129973.95,CUST-0767
ORD-00472,2022-06-05,Latin America,Product J,Hardware,1726.93,12,20723.12,CUST-0919
ORD-00473,2022-04-13,Europe,Product B,Consulting,1620.87,45,72939.13,CUST-0987
ORD-00474,2023-03-16,Asia Pacific,Product C,Software,590.09,11,6490.96,CUST-0255
ORD-00475,2023-07-21,Middle East & Africa,Product J,Consulting,605.6,89,53898.01,CUST-0028
ORD-00476,2023-11-06,Asia Pacific,Product D,Consulting,1233.51,25,38533.81,CUST-0303
ORD-00477,2023-10-24,North America,Product D,Hardware,962.97,31,29852.14,CUST-0512
ORD-00478,2023-10-16,Middle East & Africa,Product B,Consulting,1783.01,2,3566.03,CUST-0370
ORD-00479,2022-11-21,Europe,Product G,Consulting,957.75,70,82904.18,CUST-0782
ORD-00480,2023-04-28,North America,Product A,Consulting,218.03,34,7412.89,CUST-0221
ORD-00481,2022-02-10,North America,Product G,Consulting,730.38,92,67195.09,CUST-0514
ORD-00482,2023-03-02,Latin America,Product G,Electronics,1299.05,69,89634.29,CUST-0631
ORD-00483,2022-06-06,Asia Pacific,Product B,Services,204.09,27,5510.49,CUST-0998
ORD-00484,2022-06-09,Middle East & Africa,Product F,Hardware,1193.55,98,116968.14,CUST-0855
ORD-00485,2023-10-28,North America,Product E,Hardware,1768.1,31,54811.18,CUST-0060
ORD-00486,2022-09-08,North America,Product G,Electronics,1120.89,78,87429.43,CUST-0057
ORD-00487,2022-11-13,Europe,Product B,Electronics,1573.45,90,156092.71,CUST-0509
ORD-00488,2022-12-22,Middle East & Africa,Product I,Services,375.58,17,7980.74,CUST-0895
ORD-00489,2022-10-03,North America,Product A,Services,1948.63,35,68202.13,CUST-0537
ORD-00490,2022-03-07,Asia Pacific,Product J,Electronics,1017.49,66,67154.19,CUST-0369
ORD-00491,2022-02-26,Latin America,Product J,Software,766.99,33,25310.71,CUST-0792
ORD-00492,2022-04-16,Middle East & Africa,Product B,Software,1494.52,1,1494.52,CUST-0046
ORD-00493,2022-01-13,Europe,Product A,Hardware,835.73,20,16714.59,CUST-0184
ORD-00494,2022-02-06,Middle East & Africa,Product G,Software,677.51,54,36585.75,CUST-0938
ORD-00495,2022-11-24,Asia Pacific,Product B,Consulting,776.98,65,62354.83,CUST-0054
ORD-00496,2022-07-03,Europe,Product I,Electronics,2101.5,9,18913.5,CUST-0899
ORD-00497,2023-04-22,Asia Pacific,Product E,Services,218.45,59,12888.65,CUST-0009
ORD-00498,2023-01-13,Europe,Product E,Consulting,1737.77,95,165087.96,CUST-0638
ORD-00499,2022-09-06,Latin America,Product F,Consulting,1945.12,99,192567.14,CUST-0795
ORD-00500,2022-07-20,Middle East & Africa,Product D,Software,62.44,53,3309.15,CUST-0025
ORD-00501,2022-08-27,Middle East & Africa,Product F,Electronics,1904.43,1,1904.43,CUST-0778
ORD-00502,2023-11-05,Latin America,Product E,Electronics,450.13,31,16521.02,CUST-0985
ORD-00503,2022-03-03,Europe,Product E,Electronics,149.17,30,4474.98,CUST-0919
ORD-00504,2023-06-17,Latin America,Product F,Hardware,1950.38,11,21454.2,CUST-0595
ORD-00505,2022-04-08,Middle East & Africa,Product C,Hardware,195.92,73,14302.12,CUST-0064
ORD-00506,2023-03-22,Europe,Product D,Services,614.83,41,25207.85,CUST-0949
ORD-00507,2023-02-07,Asia Pacific,Product F,Hardware,580.31,10,5803.14,CUST-0967
ORD-00508,2022-07-27,Europe,Product J,Electronics,388.36,22,8543.82,CUST-0461
ORD-00509,2023-04-23,Asia Pacific,Product G,Electronics,1095.05,99,108410.23,CUST-0213
ORD-00510,2023-04-08,Asia Pacific,Product H,Services,1712.34,12,20548.08,CUST-0162
ORD-00511,2023-12-04,Asia Pacific,Product J,Electronics,469.29,42,22265.92,CUST-0729
ORD-00512,2022-09-12,Asia Pacific,Product G,Consulting,145.45,39,5672.69,CUST-0267
ORD-00513,2022-06-28,North America,Product G,Hardware,1360.93,71,96626.16,CUST-0256
ORD-00514,2022-04-07,Latin America,Product B,Software,286.83,8,2294.67,CUST-0851
ORD-00515,2022-08-16,Europe,Product D,Hardware,853.45,81,69129.79,CUST-0961
ORD-00516,2023-10-23,North America,Product J,Consulting,665.64,10,6656.4,CUST-0023
ORD-00517,2022-03-08,Europe,Product H,Software,252.29,43,10848.65,CUST-0126
ORD-00518,2022-02-13,Latin America,Product A,Software,1852.06,56,103715.18,CUST-0842
ORD-00519,2023-02-09,Latin America,Product A,Hardware,1382.27,23,31792.1,CUST-0363
ORD-00520,2022-08-08,Europe,Product E,Services,1011.69,20,20233.89,CUST-0036
ORD-00521,2023-09-21,Middle East & Africa,Product J,Software,1312.19,64,83980.34,CUST-0422
ORD-00522,2023-07-18,Latin America,Product A,Electronics,595.56,18,10720.14,CUST-0430
ORD-00523,2022-07-24,Middle East & Africa,Product D,Consulting,1599.95,49,78397.56,CUST-0801
ORD-00524,2023-01-03,Latin America,Product I,Hardware,720.87,73,52623.26,CUST-0515
ORD-00525,2022-11-26,Latin America,Product E,Software,100.82,77,8879.76,CUST-0918
ORD-00526,2022-10-15,North America,Product H,Consulting,896.39,75,67229.47,CUST-0239
ORD-00527,2022-06-13,North America,Product D,Software,683.67,95,64948.95,CUST-0058
ORD-00528,2022-08-13,Middle East & Africa,Product G,Services,1873.65,23,43093.99,CUST-0181
ORD-00529,2022-08-31,Middle East & Africa,Product F,Services,1832.26,4,7329.04,CUST-0721
ORD-00530,2023-12-19,Asia Pacific,Product J,Consulting,327.1,25,10363.65,CUST-0830
ORD-00531,2023-05-20,Middle East & Africa,Product E,Software,1006.35,12,12076.21,CUST-0058
ORD-00532,2022-08-27,Middle East & Africa,Product D,Electronics,1076.57,1,1076.57,CUST-0340
ORD-00533,2023-09-21,Europe,Product C,Services,1592.83,42,66898.91,CUST-0061
ORD-00534,2022-01-23,Europe,Product J,Software,1716.02,68,116689.1,CUST-0882
